Fri Aug  4 14:29:10 2023||-0.198 0.059 -0.978 -0.223 -0.849 0.434
Fri Aug  4 14:29:10 2023||-0.202 0.057 -0.978 -0.225 -0.877 0.414
Fri Aug  4 14:29:10 2023||-0.196 0.054 -0.978 -0.306 -1.121 0.258
Fri Aug  4 14:29:10 2023||-0.195 0.058 -0.982 -0.124 -0.786 -0.674
Fri Aug  4 14:29:10 2023||-0.199 0.060 -0.975 -0.017 -0.559 -0.132
Fri Aug  4 14:29:10 2023||-0.197 0.053 -0.977 -0.256 -0.724 -0.903
Fri Aug  4 14:29:10 2023||-0.198 0.050 -0.980 -0.126 -0.520 -1.029
Fri Aug  4 14:29:11 2023||-0.201 0.054 -0.981 -0.135 -0.342 -1.193
Fri Aug  4 14:29:11 2023||-0.196 0.056 -0.980 -0.128 -0.526 -0.820
Fri Aug  4 14:29:11 2023||-0.199 0.054 -0.982 -0.137 -0.287 -0.993
Fri Aug  4 14:29:11 2023||-0.199 0.050 -0.979 -0.199 -0.300 -0.840
Fri Aug  4 14:29:11 2023||-0.201 0.056 -0.978 -0.119 -0.047 -0.884
Fri Aug  4 14:29:11 2023||-0.197 0.052 -0.977 -0.123 -0.165 -1.120
Fri Aug  4 14:29:11 2023||-0.203 0.058 -0.986 -0.123 -0.200 -0.979
Fri Aug  4 14:29:11 2023||-0.197 0.053 -0.975 -0.104 -0.139 -1.005
Fri Aug  4 14:29:11 2023||-0.197 0.058 -0.979 -0.114 -0.151 -1.008
Fri Aug  4 14:29:11 2023||-0.198 0.058 -0.981 -0.099 -0.170 -1.005
Fri Aug  4 14:29:11 2023||-0.197 0.059 -0.979 -0.107 -0.141 -0.985
Fri Aug  4 14:29:12 2023||-0.199 0.050 -0.980 -0.099 -0.161 -0.987
Fri Aug  4 14:29:12 2023||-0.196 0.059 -0.979 -0.101 -0.163 -1.000
Fri Aug  4 14:29:12 2023||-0.203 0.059 -0.979 -0.106 -0.168 -0.963
Fri Aug  4 14:29:12 2023||-0.199 0.057 -0.976 -0.107 -0.167 -1.014
Fri Aug  4 14:29:12 2023||-0.199 0.055 -0.981 -0.114 -0.139 -0.995
Fri Aug  4 14:29:12 2023||-0.201 0.044 -0.981 -0.117 -0.167 -1.003
Fri Aug  4 14:29:12 2023||-0.196 0.060 -0.991 -0.119 -0.035 -1.011
Fri Aug  4 14:29:12 2023||-0.202 0.055 -0.980 -0.112 -0.117 -0.995
Fri Aug  4 14:29:12 2023||-0.198 0.055 -0.979 -0.105 -0.119 -0.998
Fri Aug  4 14:29:12 2023||-0.198 0.056 -0.977 -0.104 -0.105 -0.974
Fri Aug  4 14:29:12 2023||-0.205 0.059 -0.979 -0.102 -0.118 -0.993
Fri Aug  4 14:29:12 2023||-0.197 0.058 -0.987 -0.081 -0.132 -1.026
Fri Aug  4 14:29:13 2023||-0.195 0.053 -0.977 -0.096 -0.200 -0.962
Fri Aug  4 14:29:13 2023||-0.201 0.057 -0.979 -0.101 -0.072 -0.960
Fri Aug  4 14:29:13 2023||-0.193 0.058 -0.977 -0.130 -0.097 -1.119
Fri Aug  4 14:29:13 2023||-0.202 0.051 -0.979 0.022 -0.080 -1.072
Fri Aug  4 14:29:13 2023||-0.198 0.056 -0.977 -0.075 0.057 -1.321
Fri Aug  4 14:29:13 2023||-0.196 0.059 -0.980 -0.065 0.299 -0.463
Fri Aug  4 14:29:13 2023||-0.194 0.056 -0.981 -0.082 0.301 -0.912
Fri Aug  4 14:29:13 2023||-0.199 0.059 -0.979 -0.063 0.268 -1.032
Fri Aug  4 14:29:13 2023||-0.199 0.057 -0.978 -0.056 0.331 -0.857
Fri Aug  4 14:29:13 2023||-0.198 0.057 -0.980 -0.072 0.415 -0.855
Fri Aug  4 14:29:13 2023||-0.198 0.058 -0.980 -0.062 0.488 -0.969
Fri Aug  4 14:29:14 2023||-0.196 0.057 -0.982 -0.047 0.473 -0.963
Fri Aug  4 14:29:14 2023||-0.198 0.055 -0.982 -0.065 0.482 -0.903
Fri Aug  4 14:29:14 2023||-0.204 0.056 -0.985 -0.063 0.555 -0.896
Fri Aug  4 14:29:14 2023||-0.202 0.049 -0.980 -0.063 0.534 -0.719
Fri Aug  4 14:29:14 2023||-0.199 0.054 -0.980 -0.044 0.540 -0.585
Fri Aug  4 14:29:14 2023||-0.200 0.055 -0.985 -0.065 0.694 -0.701
Fri Aug  4 14:29:14 2023||-0.199 0.054 -0.984 -0.021 0.809 -0.667
Fri Aug  4 14:29:14 2023||-0.201 0.059 -0.986 0.003 0.837 -0.517
Fri Aug  4 14:29:14 2023||-0.202 0.056 -0.981 0.000 0.880 -0.367
Fri Aug  4 14:29:14 2023||-0.196 0.059 -0.979 0.110 1.101 -0.178
Fri Aug  4 14:29:14 2023||-0.202 0.051 -0.973 0.066 1.044 -0.045
Fri Aug  4 14:29:14 2023||-0.197 0.053 -0.982 0.057 0.995 -0.229
Fri Aug  4 14:29:15 2023||-0.199 0.058 -0.978 0.027 0.945 -0.317
Fri Aug  4 14:29:15 2023||-0.197 0.051 -0.975 0.023 0.948 -0.250
Fri Aug  4 14:29:15 2023||-0.196 0.058 -0.974 0.029 1.052 -0.271
Fri Aug  4 14:29:15 2023||-0.198 0.056 -0.976 0.063 0.970 -0.590
Fri Aug  4 14:29:15 2023||-0.198 0.054 -0.978 0.121 0.601 -0.318
Fri Aug  4 14:29:15 2023||-0.206 0.050 -0.979 0.178 -0.245 -1.238
Fri Aug  4 14:29:15 2023||-0.199 0.057 -0.986 0.141 -0.339 -1.191
Fri Aug  4 14:29:15 2023||-0.199 0.048 -0.973 0.126 -0.611 -0.189
Fri Aug  4 14:29:15 2023||-0.198 0.054 -0.975 0.089 -1.100 -0.081
Fri Aug  4 14:29:15 2023||-0.204 0.059 -0.983 -0.161 -1.275 -0.003
Fri Aug  4 14:29:15 2023||-0.196 0.059 -0.979 -0.055 -1.073 -0.025
Fri Aug  4 14:29:15 2023||-0.199 0.056 -0.979 -0.089 -1.073 0.121
Fri Aug  4 14:29:16 2023||-0.199 0.056 -0.981 -0.119 -0.935 0.082
Fri Aug  4 14:29:16 2023||-0.197 0.060 -0.978 -0.113 -0.946 0.063
Fri Aug  4 14:29:16 2023||-0.200 0.054 -0.978 -0.108 -0.966 0.100
Fri Aug  4 14:29:16 2023||-0.199 0.052 -0.980 -0.106 -0.983 0.103
Fri Aug  4 14:29:16 2023||-0.197 0.055 -0.982 -0.110 -0.957 0.076
Fri Aug  4 14:29:16 2023||-0.199 0.057 -0.972 -0.105 -0.947 0.117
Fri Aug  4 14:29:16 2023||-0.200 0.059 -0.983 -0.075 -0.953 0.094
Fri Aug  4 14:29:16 2023||-0.199 0.055 -0.980 -0.124 -0.986 0.046
Fri Aug  4 14:29:16 2023||-0.197 0.057 -0.980 -0.126 -1.016 0.022
Fri Aug  4 14:29:16 2023||-0.199 0.056 -0.980 -0.057 -0.803 0.011
Fri Aug  4 14:29:16 2023||-0.199 0.060 -0.974 0.018 -1.050 -0.024
Fri Aug  4 14:29:16 2023||-0.197 0.052 -0.984 0.088 -0.816 -0.058
Fri Aug  4 14:29:17 2023||-0.202 0.055 -0.974 0.063 -0.677 -1.704
Fri Aug  4 14:29:17 2023||-0.198 0.055 -0.981 -0.103 -0.306 -0.544
Fri Aug  4 14:29:17 2023||-0.197 0.058 -0.979 -0.274 -0.198 -0.943
Fri Aug  4 14:29:17 2023||-0.195 0.055 -0.963 -0.503 -0.188 -0.706
Fri Aug  4 14:29:17 2023||-0.197 0.056 -0.981 -0.404 -0.008 -0.557
Fri Aug  4 14:29:17 2023||-0.201 0.058 -0.981 -0.461 -0.201 -1.020
Fri Aug  4 14:29:17 2023||-0.199 0.057 -0.982 -0.514 -0.071 -0.440
Fri Aug  4 14:29:17 2023||-0.200 0.049 -0.979 -0.378 0.295 -0.793
Fri Aug  4 14:29:17 2023||-0.195 0.057 -0.979 -0.098 0.538 -1.397
Fri Aug  4 14:29:17 2023||-0.204 0.058 -0.978 -0.121 0.058 -0.663
Fri Aug  4 14:29:17 2023||-0.195 0.057 -0.980 0.104 -0.113 -0.524
Fri Aug  4 14:29:18 2023||-0.202 0.063 -0.984 0.082 -0.035 -0.382
Fri Aug  4 14:29:18 2023||-0.199 0.063 -0.970 -0.141 0.734 -1.089
Fri Aug  4 14:29:18 2023||-0.199 0.064 -0.978 -0.063 0.507 -0.905
Fri Aug  4 14:29:18 2023||-0.197 0.063 -0.979 -0.015 0.366 -0.931
Fri Aug  4 14:29:18 2023||-0.196 0.062 -0.990 -0.016 0.366 -0.950
Fri Aug  4 14:29:18 2023||-0.366 0.512 -1.107 -0.012 0.379 -0.935
Fri Aug  4 14:29:18 2023||-0.048 0.846 -0.688 -0.001 0.365 -0.946
Fri Aug  4 14:29:18 2023||0.171 0.098 -1.123 0.012 0.392 -0.912
Fri Aug  4 14:29:18 2023||0.178 -0.820 -0.983 -0.002 0.420 -0.899
Fri Aug  4 14:29:18 2023||0.112 -0.512 -0.680 0.008 0.392 -0.924
Fri Aug  4 14:29:18 2023||0.138 -0.617 -0.877 0.013 0.398 -0.925
Fri Aug  4 14:29:18 2023||0.262 -0.144 -0.639 0.019 0.404 -0.928
Fri Aug  4 14:29:19 2023||0.172 0.137 -0.893 0.021 0.400 -0.928
Fri Aug  4 14:29:19 2023||0.253 0.235 -0.997 0.014 0.402 -0.933
Fri Aug  4 14:29:19 2023||0.509 0.198 -1.062 0.021 0.396 -0.926
Fri Aug  4 14:29:19 2023||0.594 0.047 -0.760 0.022 0.396 -0.925
Fri Aug  4 14:29:19 2023||0.813 -0.231 -0.223 0.026 0.396 -0.931
Fri Aug  4 14:29:19 2023||0.846 -0.228 -0.289 0.018 0.401 -0.923
Fri Aug  4 14:29:19 2023||0.885 -0.145 -0.315 0.025 0.399 -0.924
Fri Aug  4 14:29:19 2023||0.932 -0.137 -0.324 0.021 0.403 -0.927
Fri Aug  4 14:29:19 2023||0.956 -0.109 -0.278 0.023 0.397 -0.925
Fri Aug  4 14:29:19 2023||0.913 -0.151 -0.287 0.022 0.407 -0.923
Fri Aug  4 14:29:19 2023||0.968 -0.206 -0.169 0.020 0.403 -0.920
Fri Aug  4 14:29:19 2023||0.979 -0.100 -0.113 0.029 0.406 -0.923
Fri Aug  4 14:29:20 2023||0.953 -0.054 -0.048 0.023 0.407 -0.918
Fri Aug  4 14:29:20 2023||0.960 -0.060 -0.037 0.024 0.408 -0.918
Fri Aug  4 14:29:20 2023||0.945 -0.090 -0.036 0.026 0.411 -0.921
Fri Aug  4 14:29:20 2023||0.985 -0.138 -0.038 0.030 0.408 -0.919
Fri Aug  4 14:29:20 2023||0.983 -0.165 0.061 0.028 0.411 -0.924
Fri Aug  4 14:29:20 2023||0.833 -0.384 0.771 0.029 0.414 -0.924
Fri Aug  4 14:29:20 2023||0.754 0.097 -0.698 0.033 0.415 -0.913
Fri Aug  4 14:29:20 2023||-0.887 -0.977 -1.897 0.028 0.412 -0.922
Fri Aug  4 14:29:20 2023||-0.111 0.412 -0.899 0.044 0.392 -0.855
Fri Aug  4 14:29:20 2023||-0.430 0.239 -0.970 0.027 0.438 -0.918
Fri Aug  4 14:29:20 2023||-0.436 0.111 -0.956 0.038 0.421 -0.918
Fri Aug  4 14:29:20 2023||-0.484 0.307 -0.806 0.036 0.422 -0.914
Fri Aug  4 14:29:21 2023||-0.524 0.269 -0.751 0.035 0.422 -0.912
Fri Aug  4 14:29:21 2023||-0.546 0.297 -0.854 0.031 0.427 -0.909
Fri Aug  4 14:29:21 2023||-0.545 0.270 -0.796 0.037 0.427 -0.915
Fri Aug  4 14:29:21 2023||-0.590 0.260 -0.959 0.036 0.429 -0.910
Fri Aug  4 14:29:21 2023||-0.709 0.306 -1.325 0.040 0.433 -0.908
Fri Aug  4 14:29:21 2023||0.319 0.397 -0.721 0.045 0.427 -0.896
Fri Aug  4 14:29:21 2023||0.616 0.014 -0.069 0.039 0.432 -0.894
Fri Aug  4 14:29:21 2023||0.705 -0.167 0.062 0.037 0.433 -0.907
Fri Aug  4 14:29:21 2023||0.949 -0.052 -0.346 0.039 0.433 -0.905
Fri Aug  4 14:29:21 2023||1.018 0.046 -0.144 0.041 0.432 -0.898
Fri Aug  4 14:29:21 2023||1.032 -0.104 -0.029 0.043 0.431 -0.912
Fri Aug  4 14:29:21 2023||0.899 -0.140 -0.158 0.039 0.437 -0.907
Fri Aug  4 14:29:22 2023||0.983 -0.044 0.035 0.039 0.437 -0.904
Fri Aug  4 14:29:22 2023||0.935 -0.125 0.009 0.041 0.439 -0.906
Fri Aug  4 14:29:22 2023||0.966 -0.110 0.006 0.041 0.438 -0.900
Fri Aug  4 14:29:22 2023||0.984 -0.136 0.039 0.042 0.436 -0.896
Fri Aug  4 14:29:22 2023||0.973 -0.137 0.048 0.044 0.443 -0.908
Fri Aug  4 14:29:22 2023||0.974 -0.193 -0.074 0.042 0.444 -0.899
Fri Aug  4 14:29:22 2023||0.968 -0.119 -0.045 0.046 0.445 -0.899
Fri Aug  4 14:29:22 2023||0.968 -0.141 0.022 0.046 0.445 -0.897
Fri Aug  4 14:29:22 2023||0.952 -0.161 -0.052 0.041 0.445 -0.894
Fri Aug  4 14:29:22 2023||0.895 -0.231 -0.251 0.044 0.449 -0.902
Fri Aug  4 14:29:22 2023||0.792 0.498 -0.479 0.046 0.454 -0.904
Fri Aug  4 14:29:22 2023||0.715 0.676 -0.352 0.047 0.453 -0.899
Fri Aug  4 14:29:22 2023||0.540 0.143 -0.146 0.050 0.429 -0.912
Fri Aug  4 14:29:23 2023||0.537 0.777 -0.104 0.040 0.454 -0.893
Fri Aug  4 14:29:23 2023||0.567 0.937 -0.151 0.052 0.428 -0.918
Fri Aug  4 14:29:23 2023||0.238 1.123 0.145 0.040 0.486 -0.875
Fri Aug  4 14:29:23 2023||0.183 0.965 0.060 0.040 0.452 -0.922
Fri Aug  4 14:29:23 2023||0.158 0.994 0.113 0.052 0.441 -0.887
Fri Aug  4 14:29:23 2023||0.120 1.026 0.111 0.051 0.446 -0.917
Fri Aug  4 14:29:23 2023||0.109 0.996 0.100 0.041 0.455 -0.898
Fri Aug  4 14:29:23 2023||0.090 0.970 0.076 0.047 0.453 -0.891
Fri Aug  4 14:29:23 2023||0.079 0.999 0.077 0.046 0.457 -0.887
Fri Aug  4 14:29:23 2023||0.060 1.066 0.025 0.046 0.453 -0.892
Fri Aug  4 14:29:23 2023||-0.004 1.023 -0.023 0.047 0.462 -0.896
Fri Aug  4 14:29:23 2023||0.131 0.938 -0.474 0.050 0.435 -0.926
Fri Aug  4 14:29:24 2023||-0.095 -1.079 -0.656 0.055 0.429 -0.920
Fri Aug  4 14:29:24 2023||-0.331 -0.350 -0.933 0.047 0.457 -0.887
Fri Aug  4 14:29:24 2023||-0.326 0.630 -1.064 0.046 0.456 -0.871
Fri Aug  4 14:29:24 2023||0.032 0.556 -0.748 0.047 0.449 -0.899
Fri Aug  4 14:29:24 2023||-0.302 0.149 -1.055 0.049 0.450 -0.889
Fri Aug  4 14:29:24 2023||-0.223 0.141 -1.109 0.049 0.455 -0.893
Fri Aug  4 14:29:24 2023||-0.066 -0.198 -0.812 0.047 0.457 -0.890
Fri Aug  4 14:29:24 2023||0.252 -0.486 -0.741 0.049 0.456 -0.893
Fri Aug  4 14:29:24 2023||0.562 -0.168 -0.713 0.047 0.456 -0.886
Fri Aug  4 14:29:24 2023||0.726 0.030 -0.309 0.052 0.459 -0.893
Fri Aug  4 14:29:24 2023||1.036 -0.144 -0.232 0.049 0.456 -0.890
Fri Aug  4 14:29:24 2023||0.964 -0.254 -0.284 0.052 0.458 -0.890
Fri Aug  4 14:29:25 2023||0.943 -0.255 -0.042 0.053 0.458 -0.890
Fri Aug  4 14:29:25 2023||0.886 -0.198 -0.134 0.049 0.454 -0.892
Fri Aug  4 14:29:25 2023||0.951 -0.240 -0.079 0.050 0.459 -0.887
Fri Aug  4 14:29:25 2023||0.934 -0.182 -0.109 0.045 0.461 -0.885
Fri Aug  4 14:29:25 2023||0.981 -0.297 -0.121 0.049 0.460 -0.887
Fri Aug  4 14:29:25 2023||0.767 0.554 0.177 0.050 0.465 -0.881
Fri Aug  4 14:29:25 2023||0.849 -0.783 -0.096 0.050 0.460 -0.885
Fri Aug  4 14:29:25 2023||0.758 -0.617 -0.305 0.049 0.460 -0.893
Fri Aug  4 14:29:25 2023||0.808 -0.608 -0.016 0.051 0.461 -0.896
Fri Aug  4 14:29:25 2023||0.779 -0.603 0.040 0.049 0.459 -0.887
Fri Aug  4 14:29:25 2023||0.726 -0.449 0.085 0.046 0.461 -0.889
Fri Aug  4 14:29:25 2023||0.354 -0.211 -0.115 0.050 0.463 -0.879
Fri Aug  4 14:29:26 2023||0.315 -0.087 -0.163 0.051 0.465 -0.886
Fri Aug  4 14:29:26 2023||0.014 -0.041 -0.722 0.050 0.461 -0.890
Fri Aug  4 14:29:26 2023||0.219 0.288 -0.876 0.046 0.468 -0.887
Fri Aug  4 14:29:26 2023||0.127 0.304 -0.676 -0.172 -0.206 -0.064
Fri Aug  4 14:29:26 2023||-0.003 0.531 -0.501 0.000 0.418 -1.071
Fri Aug  4 14:29:26 2023||-0.213 0.537 -1.009 0.055 0.539 -0.813
Fri Aug  4 14:29:26 2023||-0.034 0.003 -0.848 0.051 0.520 -0.839
Fri Aug  4 14:29:26 2023||-0.210 0.382 -1.187 0.051 0.516 -0.855
Fri Aug  4 14:29:26 2023||-0.097 -0.323 -0.977 0.057 0.512 -0.862
Fri Aug  4 14:29:26 2023||-0.191 0.096 -0.954 0.060 0.512 -0.861
Fri Aug  4 14:29:26 2023||-0.193 0.089 -0.973 0.053 0.517 -0.858
Fri Aug  4 14:29:26 2023||-0.190 0.087 -0.982 0.051 0.516 -0.855
Fri Aug  4 14:29:27 2023||-0.203 0.096 -0.981 0.054 0.516 -0.854
Fri Aug  4 14:29:27 2023||-0.195 0.089 -0.979 0.055 0.520 -0.854
Fri Aug  4 14:29:27 2023||-0.192 0.087 -0.979 0.051 0.517 -0.851
Fri Aug  4 14:29:27 2023||-0.193 0.088 -0.985 0.050 0.518 -0.857
Fri Aug  4 14:29:27 2023||-0.194 0.089 -0.979 0.058 0.520 -0.855
Fri Aug  4 14:29:27 2023||-0.202 0.090 -1.007 0.054 0.545 -0.869
Fri Aug  4 14:29:27 2023||-0.224 0.069 -1.017 0.053 0.529 -0.854
Fri Aug  4 14:29:27 2023||-0.196 0.086 -0.992 0.052 0.531 -0.852
Fri Aug  4 14:29:27 2023||-0.193 0.088 -0.983 0.055 0.520 -0.851
Fri Aug  4 14:29:27 2023||-0.190 0.090 -0.979 0.053 0.521 -0.850
Fri Aug  4 14:29:27 2023||-0.192 0.095 -0.985 0.055 0.529 -0.851
Fri Aug  4 14:29:27 2023||-0.195 0.089 -0.976 0.051 0.522 -0.848
Fri Aug  4 14:29:28 2023||-0.192 0.088 -0.978 0.055 0.520 -0.858
Fri Aug  4 14:29:28 2023||-0.191 0.089 -0.987 0.054 0.519 -0.850
Fri Aug  4 14:29:28 2023||-0.192 0.094 -0.979 0.056 0.529 -0.850
Fri Aug  4 14:29:28 2023||-0.193 0.090 -0.982 0.053 0.521 -0.845
Fri Aug  4 14:29:28 2023||-0.187 0.084 -0.984 0.054 0.525 -0.851
Fri Aug  4 14:29:28 2023||-0.201 0.085 -0.976 0.051 0.524 -0.849
Fri Aug  4 14:29:28 2023||-0.192 0.086 -0.978 0.058 0.526 -0.851
Fri Aug  4 14:29:28 2023||-0.194 0.090 -0.982 0.053 0.524 -0.853
Fri Aug  4 14:29:28 2023||-0.198 0.091 -0.979 0.054 0.525 -0.845
Fri Aug  4 14:29:28 2023||-0.193 0.089 -0.984 0.056 0.525 -0.849
Fri Aug  4 14:29:28 2023||-0.193 0.088 -0.979 0.053 0.526 -0.849
Fri Aug  4 14:29:28 2023||-0.198 0.091 -0.985 0.053 0.528 -0.850
Fri Aug  4 14:29:29 2023||-0.193 0.087 -0.978 0.053 0.529 -0.846
Fri Aug  4 14:29:29 2023||-0.196 0.082 -0.973 0.056 0.533 -0.851
Fri Aug  4 14:29:29 2023||-0.198 0.088 -0.983 0.053 0.522 -0.851
Fri Aug  4 14:29:29 2023||-0.199 0.085 -0.981 0.056 0.527 -0.848
Fri Aug  4 14:29:29 2023||-0.187 0.095 -0.969 0.058 0.532 -0.848
Fri Aug  4 14:29:29 2023||-0.196 0.089 -0.979 0.055 0.533 -0.843
Fri Aug  4 14:29:29 2023||-0.197 0.089 -0.981 0.057 0.524 -0.850
Fri Aug  4 14:29:29 2023||-0.195 0.087 -0.976 0.057 0.529 -0.845
Fri Aug  4 14:29:29 2023||-0.191 0.085 -0.980 0.056 0.534 -0.848
Fri Aug  4 14:29:29 2023||-0.189 0.090 -0.975 0.055 0.531 -0.845
Fri Aug  4 14:29:29 2023||-0.196 0.082 -0.983 0.052 0.528 -0.848
